"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance","comparison_group","z_spatial_dispersion","z_local_change","z_overlap_variability","z_asymmetry","z_components","structural_difficulty_score","difficulty_percentile","difficulty_rank_within_group","difficulty_band","sf_width","sf_height","sf_area","visual_max_chebyshev","visual_max_manhattan","visual_width","visual_height","visual_area","connector_cells","visible_flippers","visible_start_cells","total_visible_cells","visual_density","f_on_s","duplicate_wrapped_f","valid_for_game","visual_complexity_score","elegance_score"
962,"-2:-2|-1:0|0:2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.16011261594915,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.16011261594915,2.82842712474619,0.509807683148267,"F4_R25",1.34483378826448,0.706508810356395,0.0523490600394965,0.271391979495859,2.28048336484708,4.6555670030033,0.958109559613319,38,"very_hard",5,5,25,2,4,5,5,25,3,4,1,8,0.32,FALSE,FALSE,TRUE,3.89928891922857,0.756278083774734
963,"-2:-1|0:-2|1:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.14809029672447,4,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,9,8,10,1.01015254455221,8.33333333333333,4,10,2.13794095505776,0.166666666666667,2.14809029672447,2.82842712474619,0.454249169409344,"F4_R21",1.07334945203753,0.567528284241106,1.08778345653519,0.251662716816805,2.03338756711756,5.01371147674819,0.965087281795511,13,"very_hard",5,5,25,2,4,5,5,25,3,4,1,8,0.32,FALSE,FALSE,TRUE,3.89928891922857,1.11442255751962
964,"-1:-1|-1:0|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.87792717443648,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,7,6,8,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.87792717443648,2.82842712474619,0.725250552501227,"F4_R21",-0.408954442452,-1.13505656848221,-0.918437484276193,0.251662716816805,-0.103662895578542,-2.31444867397214,0.211970074812968,315,"easy",3,4,12,2,4,3,4,12,1,4,1,6,0.5,FALSE,FALSE,TRUE,-2.23756203622485,-0.0768866377472932
965,"-1:-1|-1:1|1:0|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
966,"-1:-1|-1:2|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.12514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.12514076993644,2.82842712474619,0.561522442367321,"F4_R25",1.11966029051165,0.706508810356395,1.17015005204386,0.271391979495859,1.07286376482578,4.34057489723354,0.942534908700322,50,"very_hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,3.21263787342263
967,"-2:-1|-1:-1|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.88371941369913,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,8,6,10,2.02030508910442,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.88371941369913,2.82842712474619,0.625034372790805,"F4_R21",-0.377174165617301,-0.283764142120554,0.659226084974316,0.251662716816805,-1.1721881269266,-0.922237632873329,0.344139650872818,262,"easy",3,5,15,2,4,3,5,15,1,4,1,6,0.4,FALSE,FALSE,TRUE,-1.64341487160673,0.721177238733404
968,"-2:-2|-1:0|1:-1|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.96011261594915,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.96011261594915,2.82842712474619,0.535369584489657,"F4_R21",0.0419723864684553,0.567528284241106,-0.918437484276193,0.251662716816805,-0.103662895578542,-0.160936992328368,0.466334164588529,213,"medium",3,5,15,2,4,3,5,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,-0.298628741775757
969,"-1:-2|0:1|1:-1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.08951165296178,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,9,8,10,1.01015254455221,8.33333333333333,4,10,2.13794095505776,0.166666666666667,2.08951165296178,2.82842712474619,0.509837721607926,"F4_R21",0.751946030845236,0.567528284241106,1.08778345653519,0.251662716816805,0.964862335769511,3.62378282420784,0.880299251870324,47,"very_hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,2.49584580039693
970,"-2:-2|-1:0|1:-1|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.12579804089839,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.12579804089839,2.82842712474619,0.650625928807158,"F4_R21",0.951038540954959,0.567528284241106,-0.918437484276193,0.251662716816805,-0.103662895578542,0.748129162158135,0.628428927680798,148,"hard",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,-1.37005313601631
971,"-1:-1|-1:0|1:0|2:2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.93716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,7,6,8,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.93716308916112,2.82842712474619,0.779885437449864,"F4_R25",-0.0906730691931347,-1.39051734012819,0.0523490600394965,0.271391979495859,-0.134755835195509,-1.29220520498148,0.329752953813104,623,"easy",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,0.153160611752546
972,"-1:-2|-1:0|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.11934853067379,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.11934853067379,2.82842712474619,0.673598797117914,"F4_R25",1.08236575438342,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,3.25476728586302,0.859291084854995,130,"very_hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,2.12683026205211
973,"-2:-1|-1:0|1:0|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.91934853067379,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,1.91934853067379,2.82842712474619,0.679951973631102,"F4_R21",-0.181687903830373,-0.283764142120554,-0.918437484276193,0.251662716816805,-1.1721881269266,-2.30441494033691,0.224438902743142,310,"easy",3,5,15,2,4,3,5,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,-2.4421066897843
974,"-2:-2|-1:0|1:0|2:0",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.9128990204492,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.166666666666667,1.06897047752888,8.33333333333333,4,10,2.13794095505776,7,4,10,3.03045763365663,8.33333333333333,4,10,2.13794095505776,0.166666666666667,1.9128990204492,2.82842712474619,0.699855014798309,"F4_R21",-0.21707442898787,-1.13505656848221,1.08778345653519,0.251662716816805,-0.103662895578542,-0.116347719696634,0.475062344139651,211,"medium",3,5,15,2,4,3,5,15,1,4,1,6,0.4,FALSE,FALSE,TRUE,-1.64341487160673,1.5270671519101
975,"-1:-2|0:-1|0:1|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.00153397218646,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R21",0.269238925090082,-0.283764142120554,-0.918437484276193,0.251662716816805,-0.103662895578542,-0.784962880068402,0.396508728179551,241,"easy",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,-1.91289990387932
976,"-2:-2|-1:0|1:0|2:2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.12000580163574,2,4,2,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,8,6,10,2.02030508910442,8.33333333333333,6,10,1.79805419417013,0,2.12000580163574,2.82842712474619,0.749500130480152,"F4_R17",0.853940758247455,-0.212184085893571,0,-0.616586245037871,-0.103354778749678,-0.0781843514336651,0.509433962264151,27,"medium",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,-2.19636664960811
977,"-1:-2|-1:-1|1:0|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.08437668466108,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,8,8,8,0,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.08437668466108,2.82842712474619,0.711316335661704,"F4_R21",0.723772002333335,-0.283764142120554,0.659226084974316,0.251662716816805,-0.103662895578542,1.24723376642536,0.679551122194514,129,"hard",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,1.90040336366856
978,"-1:-1|0:1|1:-2|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.06656212617375,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.06656212617375,2.82842712474619,0.604906768449323,"F4_R21",0.626028871439871,0.567528284241106,-0.918437484276193,0.251662716816805,-0.103662895578542,0.423119492643047,0.613466334164589,154,"hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,-0.704817531167871
979,"-1:-1|0:-2|0:1|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.01934853067379,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.01934853067379,2.82842712474619,0.598360270206642,"F4_R21",0.366982055983546,0.567528284241106,-0.918437484276193,0.251662716816805,-0.103662895578542,0.164072677186722,0.533665835411471,186,"medium",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,-0.963864346624197
980,"-1:-2|-1:-1|0:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.02514076993644,2,8,1,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,8,6,10,2.02030508910442,8.33333333333333,6,10,1.79805419417013,0,2.02514076993644,2.82842712474619,0.665669973236015,"F4_R17",0.396253170080399,-0.212184085893571,0,0.968921242202369,-0.103354778749678,1.04963554763952,0.575471698113208,23,"medium",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,1.70280514488272
981,"-2:-1|-1:2|1:0|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.14874756768642,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.14874756768642,2.82842712474619,0.560638416214238,"F4_R21",1.07695570036033,0.567528284241106,0.659226084974316,0.251662716816805,0.964862335769511,3.52023512216206,0.859102244389027,57,"very_hard",5,5,25,2,4,5,5,25,3,4,1,8,0.32,FALSE,FALSE,TRUE,3.89928891922857,-0.379053797066506
982,"-2:-1|0:-2|0:1|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.18371941369913,4,8,1,17,8,FALSE,17,131072,8,256,25,25,0.833333333333333,2,0.5,0.333333333333333,0.899027097085065,8.33333333333333,6,10,1.79805419417013,9,8,10,1.01015254455221,8.33333333333333,6,10,1.79805419417013,0,2.18371941369913,2.82842712474619,0.507027856163868,"F4_R17",1.16133463053474,0.551678623323282,0,0.968921242202369,2.12910844224337,4.81104293830376,0.990566037735849,1,"very_hard",5,5,25,2,4,5,5,25,3,4,1,8,0.32,FALSE,FALSE,TRUE,3.89928891922857,0.911754019075188
983,"-2:-1|-1:-2|0:1|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.14874756768642,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.14874756768642,2.82842712474619,0.560638416214238,"F4_R21",1.07695570036033,0.567528284241106,0.659226084974316,0.251662716816805,0.964862335769511,3.52023512216206,0.865336658354115,54,"very_hard",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,1.40205282398762
984,"-2:-1|-2:0|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,1.91869125971184,2.82842712474619,0.595001260414515,"F4_R25",-0.209607781575099,-0.342004264885899,-1.2876990647278,0.271391979495859,-0.134755835195509,-1.70267496688845,0.272287862513426,674,"easy",3,5,15,2,4,3,5,15,3,4,1,8,0.533333333333333,FALSE,FALSE,TRUE,1.91879837050151,-3.62147333738996
985,"-1:-2|0:1|1:-2|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.0659048552118,2.82842712474619,0.507758832969072,"F4_R25",0.738257544248626,0.706508810356395,1.17015005204386,0.271391979495859,1.07286376482578,3.95917215097052,0.924274973147154,67,"very_hard",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,1.05012850610548
986,"-1:-2|0:-2|0:1|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.00087670122451,3,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,2.00087670122451,2.82842712474619,0.573965181383861,"F4_R21",0.265632676767284,-0.283764142120554,-0.918437484276193,0.251662716816805,0.964862335769511,0.279956102956853,0.546134663341646,181,"medium",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,-2.62908754190819
987,"-2:-1|-1:-1|-1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.73716308916112,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,7,6,8,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,1.73716308916112,2.82842712474619,0.732017305241845,"F4_R21",-1.18128469256475,-1.13505656848221,0.659226084974316,0.251662716816805,-1.1721881269266,-2.57764058618244,0.187032418952618,325,"very_easy",3,5,15,2,4,3,5,15,1,4,1,6,0.4,FALSE,FALSE,TRUE,-1.64341487160673,-0.934225714575703
988,"-2:-1|-2:0|-1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.77792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,8,8,0,8.33333333333333,6,10,1.37666489859818,0,1.77792717443648,2.82842712474619,0.613709089969705,"F4_R25",-1.11594659560023,-0.342004264885899,0.0523490600394965,0.271391979495859,-1.3423754352168,-2.47658525616758,0.223415682062299,722,"easy",3,5,15,2,4,3,5,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,-2.61427700561496
989,"-1:-1|1:1|1:2|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.04361259938572,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.04361259938572,2.82842712474619,0.686090003515842,"F4_R21",0.500111712034504,0.567528284241106,0.659226084974316,0.251662716816805,-1.1721881269266,0.806340671140135,0.640897755610973,143,"hard",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,1.45951026838334
990,"-1:0|1:-2|1:-1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00219124314841,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-1.3423754352168,0.0851865446351296,0.501611170784103,463,"medium",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,0.738356141878332
991,"-1:-1|1:-2|1:-1|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.9607698869111,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.9607698869111,2.82842712474619,0.628385453702687,"F4_R25",0.0613242036466893,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.866999610326002,0.61546723952739,357,"hard",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,1.5201692075692
992,"-1:-2|1:-2|1:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.98371941369913,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.98371941369913,2.82842712474619,0.542481221091435,"F4_R25",0.209089500816147,0.706508810356395,1.17015005204386,0.271391979495859,-0.134755835195509,2.22238450751675,0.754564983888292,225,"hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,1.09444748370583
993,"-2:-1|-1:-1|1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.04361259938572,1,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.04361259938572,2.82842712474619,0.686090003515842,"F4_R21",0.500111712034504,0.567528284241106,0.659226084974316,0.251662716816805,-1.1721881269266,0.806340671140135,0.640897755610973,143,"hard",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,-1.31184162703431
994,"-2:-1|-1:-1|0:2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,3,0.5,0.25,0.98766077251289,8.33333333333333,4,10,1.97532154502578,9,8,10,1.01015254455221,8.33333333333333,4,10,1.97532154502578,0.0833333333333333,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R21",0.496505463711708,0.567528284241106,0.659226084974316,0.251662716816805,-0.103662895578542,1.87125965416539,0.741895261845387,103,"hard",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,-0.246922644009055
995,"-2:-1|-1:-1|-1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.98371941369913,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.98371941369913,2.82842712474619,0.542481221091435,"F4_R25",0.209089500816147,0.706508810356395,1.17015005204386,0.271391979495859,-0.134755835195509,2.22238450751675,0.754564983888292,225,"hard",5,5,25,2,4,5,5,25,2,4,1,7,0.28,FALSE,FALSE,TRUE,2.11818229817445,0.104202209342303
996,"-2:-2|-1:1|0:1|0:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.79574173292382,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,7,6,8,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,1.79574173292382,2.82842712474619,0.726721426557334,"F4_R25",-1.00124385888863,-1.39051734012819,-1.2876990647278,0.271391979495859,-0.134755835195509,-3.54282411944428,0.120300751879699,818,"very_easy",5,3,15,2,4,5,3,15,1,4,1,6,0.4,FALSE,FALSE,TRUE,-1.64341487160673,-1.89940924783755
997,"-1:-1|-1:0|1:1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-0.134755835195509,1.29280614465642,0.644468313641246,330,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.73817196139045
998,"-1:-1|-1:0|0:1|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.87858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87858444539843,2.82842712474619,0.796464745336163,"F4_R25",-0.467843839785789,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,-0.551574983569773,0.408163265306122,550,"medium",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,0.893790833164254
999,"-1:-1|-1:0|-1:1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.85497764764846,2,8,1,21,4,FALSE,21,2097152,4,16,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,7,6,8,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.85497764764846,2.82842712474619,0.788146860767998,"F4_R21",-0.534871601857364,-1.13505656848221,-0.918437484276193,0.251662716816805,-0.103662895578542,-2.44036583337751,0.199501246882793,320,"very_easy",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,-0.995000016643482
